input_pdf_name,output_csv_name,error_flag,recreate_flag
DH_33_2001_NAG_EB.pdf,DH_33_2001_NAG_EB.csv,0,0
DH_15_2001_KOL_EB.pdf,DH_15_2001_KOL_EB.csv,0,0
DH_13_2001_MOK_EB.pdf,DH_13_2001_MOK_EB.csv,0,0
DH_18_2001_KAG_EB.pdf,DH_18_2001_KAG_EB.csv,0,0
DH_28_2001_ADI_EB.pdf,DH_28_2001_ADI_EB.csv,0,0
DH_27_2001_NAD_EB.pdf,DH_27_2001_NAD_EB.csv,0,0
DH_23_2001_SID_EB.pdf,DH_23_2001_SID_EB.csv,0,0
DH_03_2001_JAL_EB.pdf,DH_03_2001_JAL_EB.csv,0,0
DH_27_2001_SAT_EB.pdf,DH_27_2001_SAT_EB.csv,0,0
DH_10_2001_MUN_EB.pdf,DH_10_2001_MUN_EB.csv,0,0
DH_22_2001_DHA_EB.pdf,DH_22_2001_DHA_EB.csv,0,0
DH_28_2001_EGOD_EB.pdf,DH_28_2001_EGOD_EB.csv,0,0
DH_03_2001_LUD_EB.pdf,DH_03_2001_LUD_EB.csv,0,0
DH_03_2001_SAN_EB.pdf,DH_03_2001_SAN_EB.csv,0,0
DH_24_2001_AMR_EB.pdf,DH_24_2001_AMR_EB.csv,0,0
DH_27_2001_LAT_EB.pdf,DH_27_2001_LAT_EB.csv,0,0
DH_28_2001_KRI_EB.pdf,DH_28_2001_KRI_EB.csv,0,0
DH_20_2001_GIR_EB.pdf,DH_20_2001_GIR_EB.csv,0,0
DH_03_2001_MOG_EB.pdf,DH_03_2001_MOG_EB.csv,0,0
DH_33_2001_VIL_EB.pdf,DH_33_2001_VIL_EB.csv,0,0
DH_19_2001_KOB_EB.pdf,DH_19_2001_KOB_EB.csv,0,0
DH_08_2001_JHU_EB.pdf,DH_08_2001_JHU_EB.csv,0,0
DH_33_2001_SIV_EB.pdf,DH_33_2001_SIV_EB.csv,0,0
DH_22_2001_JAN_EB.pdf,DH_22_2001_JAN_EB.csv,0,0
DH_02_2001_KUL_EB.pdf,DH_02_2001_KUL_EB.csv,0,0
DH_13_2001_PHE_EB.pdf,DH_13_2001_PHE_EB.csv,0,0
DH_10_2001_LAK_EB.pdf,DH_10_2001_LAK_EB.csv,0,0
DH_09_2001_HAM_EB.pdf,DH_09_2001_HAM_EB.csv,0,0
DH_15_2001_CHA_EB.pdf,DH_15_2001_CHA_EB.csv,0,0
DH_12_2001_ESIA_EB.pdf,DH_12_2001_ESIA_EB.csv,0,0
DH_27_2001_NAN_EB.pdf,DH_27_2001_NAN_EB.csv,0,0
DH_23_2001_RAJ_EB.pdf,DH_23_2001_RAJ_EB.csv,0,0
DH_23_2001_VID_EB.pdf,DH_23_2001_VID_EB.csv,0,0
DH_33_2001_TIR_EB.pdf,DH_33_2001_TIR_EB.csv,0,0
DH_27_2001_AUR_EB.pdf,DH_27_2001_AUR_EB.csv,0,0
DH_33_2001_KKU_EB.pdf,DH_33_2001_KKU_EB.csv,0,0
DH_33_2001_ARI_EB.pdf,DH_33_2001_ARI_EB.csv,0,0
DH_33_2001_KAN_EB.pdf,DH_33_2001_KAN_EB.csv,0,0
DH_09_2001_BAH_EB.pdf,DH_09_2001_BAH_EB.csv,0,0
DH_24_2001_MAH_EB.pdf,DH_24_2001_MAH_EB.csv,0,0
DH_18_2001_DAR_EB.pdf,DH_18_2001_DAR_EB.csv,0,0
DH_29_2001_MAN_EB.pdf,DH_29_2001_MAN_EB.csv,0,0
DH_09_2001_HAT_EB.pdf,DH_09_2001_HAT_EB.csv,0,0
DH_09_2001_ALI_EB.pdf,DH_09_2001_ALI_EB.csv,0,0
DH_27_2001_DHU_EB.pdf,DH_27_2001_DHU_EB.csv,0,0
DH_24_2001_SAB_EB.pdf,DH_24_2001_SAB_EB.csv,0,0
DH_09_2001_MAU_VOL-02_EB.pdf,DH_09_2001_MAU_VOL-02_EB.csv,0,0
DH_09_2001_LAL_EB.pdf,DH_09_2001_LAL_EB.csv,0,0
DH_19_2001_NAD_EB.pdf,DH_19_2001_NAD_EB.csv,0,0
DH_05_2001_UDH_EB.pdf,DH_05_2001_UDH_EB.csv,0,0
DH_19_2001_BAK_EB.pdf,DH_19_2001_BAK_EB.csv,0,0
DH_23_2001_SHJ_EB.pdf,DH_23_2001_SHJ_EB.csv,0,0
DH_27_2001_AKO_EB.pdf,DH_27_2001_AKO_EB.csv,0,0
DH_28_2001_CHI_EB.pdf,DH_28_2001_CHI_EB.csv,0,0
DH_12_2001_DIB_EB.pdf,DH_12_2001_DIB_EB.csv,0,0
DH_19_2001_DAR_EB.pdf,DH_19_2001_DAR_EB.csv,0,0
DH_19_2001_STFP_EB.pdf,DH_19_2001_STFP_EB.csv,0,0
DH_28_2001_WGOD_EB.pdf,DH_28_2001_WGOD_EB.csv,0,0
DH_08_2001_KAR_EB.pdf,DH_08_2001_KAR_EB.csv,0,0
DH_13_2001_ZUN_EB.pdf,DH_13_2001_ZUN_EB.csv,0,0
DH_13_2001_MON_EB.pdf,DH_13_2001_MON_EB.csv,0,0
DH_10_2001_JAM_EB.pdf,DH_10_2001_JAM_EB.csv,0,0
DH_33_2001_CHE_EB.pdf,DH_33_2001_CHE_EB.csv,0,0
DH_23_2001_JHA_EB.pdf,DH_23_2001_JHA_EB.csv,0,0
DH_27_2001_RAT_EB.pdf,DH_27_2001_RAT_EB.csv,0,0
DH_28_2001_MED_EB.pdf,DH_28_2001_MED_EB.csv,0,0
DH_34_2001_PUD_EB.pdf,DH_34_2001_PUD_EB.csv,0,0
DH_24_2001_JUN_EB.pdf,DH_24_2001_JUN_EB.csv,0,0
DH_33_2001_KAR_EB.pdf,DH_33_2001_KAR_EB.csv,0,0
DH_24_2001_NAR_EB.pdf,DH_24_2001_NAR_EB.csv,0,0
DH_09_2001_BUD_VOL-02_EB.pdf,DH_09_2001_BUD_VOL-02_EB.csv,0,0
DH_28_2001_ANA_EB.pdf,DH_28_2001_ANA_EB.csv,0,0
DH_23_2001_BHI_EB.pdf,DH_23_2001_BHI_EB.csv,0,0
DH_18_2001_JOR_EB.pdf,DH_18_2001_JOR_EB.csv,0,0
DH_08_2001_AJM_EB.pdf,DH_08_2001_AJM_EB.csv,0,0
DH_19_2001_JAL_EB.pdf,DH_19_2001_JAL_EB.csv,0,0
DH_23_2001_CHH_EB.pdf,DH_23_2001_CHH_EB.csv,0,0
DH_21_2001_JAJ_EB.pdf,DH_21_2001_JAJ_EB.csv,0,0
DH_23_2001_JAB_EB.pdf,DH_23_2001_JAB_EB.csv,0,0
DH_19_2001_HOR_EB.pdf,DH_19_2001_HOR_EB.csv,0,0
DH_08_2001_JAL_EB.pdf,DH_08_2001_JAL_EB.csv,0,0
DH_15_2001_MAM_EB.pdf,DH_15_2001_MAM_EB.csv,0,0
DH_24_2001_BHN_EB.pdf,DH_24_2001_BHN_EB.csv,0,0
DH_28_2001_KUR_EB.pdf,DH_28_2001_KUR_EB.csv,0,0
DH_12_2001_EKAM_EB.pdf,DH_12_2001_EKAM_EB.csv,0,0
DH_09_2001_KAU_EB.pdf,DH_09_2001_KAU_EB.csv,0,0
DH_23_2001_DHA_EB.pdf,DH_23_2001_DHA_EB.csv,0,0
DH_29_2001_KOD_EB.pdf,DH_29_2001_KOD_EB.csv,0,0
DH_05_2001_RUD_EB.pdf,DH_05_2001_RUD_EB.csv,0,0
DH_08_2001_KOT_EB.pdf,DH_08_2001_KOT_EB.csv,0,0
DH_08_2001_GAN_EB.pdf,DH_08_2001_GAN_EB.csv,0,0
DH_24_2001_KAC_EB.pdf,DH_24_2001_KAC_EB.csv,0,0
DH_12_2001_USUB_EB.pdf,DH_12_2001_USUB_EB.csv,0,0
DH_10_2001_KHA_EB.pdf,DH_10_2001_KHA_EB.csv,0,0
DH_09_2001_MEE_EB.pdf,DH_09_2001_MEE_EB.csv,0,0
DH_23_2001_SEO_EB.pdf,DH_23_2001_SEO_EB.csv,0,0
DH_09_2001_BLA_VOL-01_EB.pdf,DH_09_2001_BLA_VOL-01_EB.csv,0,0
DH_02_2001_KIN_EB.pdf,DH_02_2001_KIN_EB.csv,0,0
DH_09_2001_KUS_EB.pdf,DH_09_2001_KUS_EB.csv,0,0
DH_09_2001_DEO_VOL-01_EB.pdf,DH_09_2001_DEO_VOL-01_EB.csv,0,0
DH_09_2001_MOR_VOL-01_EB.pdf,DH_09_2001_MOR_VOL-01_EB.csv,0,0
DH_2011_1206_PART_B_DCHB_WEST_SIANG_EB.pdf,DH_2011_1206_PART_B_DCHB_WEST_SIANG_EB.csv,0,0
DH_2011_1505_PART_B_DCHB_SERCHHIP_EB.pdf,DH_2011_1505_PART_B_DCHB_SERCHHIP_EB.csv,0,0
DH_2011_2304_PART_B_DCHB_GWALIOR_EB.pdf,DH_2011_2304_PART_B_DCHB_GWALIOR_EB.csv,0,0
DH_2011_1603_PART_B_DCHB_DHALAI_EB.pdf,DH_2011_1603_PART_B_DCHB_DHALAI_EB.csv,0,0
DH_2011_1911_PART_B_DCHB_NORTH_TWENTY_FOUR_PARGANAS_EB.pdf,DH_2011_1911_PART_B_DCHB_NORTH_TWENTY_FOUR_PARGANAS_EB.csv,0,0
DH_2011_1305_PART_B_DCHB_DIMAPUR_EB.pdf,DH_2011_1305_PART_B_DCHB_DIMAPUR_EB.csv,0,0
DH_2011_1818_PART_B_DCHB_KARIMGANJ_EB.pdf,DH_2011_1818_PART_B_DCHB_KARIMGANJ_EB.csv,0,0
DH_2011_0513_PART_B_DCHB_HARDWAR_EB.pdf,DH_2011_0513_PART_B_DCHB_HARDWAR_EB.csv,0,0
DH_2011_0612_PART_B_DCHB_HISAR_EB.pdf,DH_2011_0612_PART_B_DCHB_HISAR_EB.csv,0,0
DH_2011_0963_PART_B_DCHB_JAUNPUR_EB.pdf,DH_2011_0963_PART_B_DCHB_JAUNPUR_EB.csv,0,0
DH_2011_2809_PART_B_DCHB_WARANGAL_EB.pdf,DH_2011_2809_PART_B_DCHB_WARANGAL_EB.csv,0,0
DH_2011_0115_PART_B_DCHB_KULGAM_EB.pdf,DH_2011_0115_PART_B_DCHB_KULGAM_EB.csv,0,0
DH_2011_2403_PART_B_DCHB_PATAN_EB.pdf,DH_2011_2403_PART_B_DCHB_PATAN_EB.csv,0,0
DH_2011_1211_PART_B_DCHB_LOWER_SUBANSIRI_EB.pdf,DH_2011_1211_PART_B_DCHB_LOWER_SUBANSIRI_EB.csv,0,0
DH_2011_2710_PART_B_DCHB_BHANDARA_EB.pdf,DH_2011_2710_PART_B_DCHB_BHANDARA_EB.csv,0,0
DH_2011_0120_PART_B_DCHB_REASI_EB.pdf,DH_2011_0120_PART_B_DCHB_REASI_EB.csv,0,0
DH_2011_2703_PART_B_DCHB_JALGAON_EB.pdf,DH_2011_2703_PART_B_DCHB_JALGAON_EB.csv,0,0
DH_2011_2011_PART_B_DCHB_LOHARDAGA_EB.pdf,DH_2011_2011_PART_B_DCHB_LOHARDAGA_EB.csv,0,0
DH_2011_0925_PART_B_DCHB_UNNAO_EB.pdf,DH_2011_0925_PART_B_DCHB_UNNAO_EB.csv,0,0
DH_2011_0917_PART_B_DCHB_MAINPURI_EB.pdf,DH_2011_0917_PART_B_DCHB_MAINPURI_EB.csv,0,0
DH_2011_2731_PART_B_DCHB_SATARA_EB.pdf,DH_2011_2731_PART_B_DCHB_SATARA_EB.csv,0,0
DH_2011_2721_PART_B_DCHB_THANE_EB.pdf,DH_2011_2721_PART_B_DCHB_THANE_EB.csv,0,0
DH_2011_2808_PART_B_DCHB_NALGONDA_EB.pdf,DH_2011_2808_PART_B_DCHB_NALGONDA_EB.csv,0,0
DH_2011_1604_PART_B_DCHB_NORTH_TRIPURA_EB.pdf,DH_2011_1604_PART_B_DCHB_NORTH_TRIPURA_EB.csv,0,0
DH_2011_2924_PART_B_DCHB_CHAMARAJANAGAR_EB.pdf,DH_2011_2924_PART_B_DCHB_CHAMARAJANAGAR_EB.csv,0,0
DH_2011_0314_PART_B_DCHB_PATIALA_EB.pdf,DH_2011_0314_PART_B_DCHB_PATIALA_EB.csv,0,0
DH_2011_2205_PART_B_DCHB_KORBA_EB.pdf,DH_2011_2205_PART_B_DCHB_KORBA_EB.csv,0,0
DH_2011_2328_PART_B_DCHB_SEHORE_EB.pdf,DH_2011_2328_PART_B_DCHB_SEHORE_EB.csv,0,0
DH_2011_2125_PART_B_DCHB_NUAPADA_EB.pdf,DH_2011_2125_PART_B_DCHB_NUAPADA_EB.csv,0,0
DH_2011_0921_PART_B_DCHB_SHAHJAHANPUR_EB.pdf,DH_2011_0921_PART_B_DCHB_SHAHJAHANPUR_EB.csv,0,0
DH_2011_2720_PART_B_DCHB_NASHIK_EB.pdf,DH_2011_2720_PART_B_DCHB_NASHIK_EB.csv,0,0
DH_2011_2337_PART_B_DCHB_MANDLA_EB.pdf,DH_2011_2337_PART_B_DCHB_MANDLA_EB.csv,0,0
DH_2011_0928_PART_B_DCHB_FARRUKHABAD_EB.pdf,DH_2011_0928_PART_B_DCHB_FARRUKHABAD_EB.csv,0,0
DH_2011_0108_PART_B_DCHB_BARAMULA_EB.pdf,DH_2011_0108_PART_B_DCHB_BARAMULA_EB.csv,0,0
DH_2011_1707_PART_B_DCHB_JAINTIA_HILLS_EB.pdf,DH_2011_1707_PART_B_DCHB_JAINTIA_HILLS_EB.csv,0,0
DH_2011_2823_PART_B_DCHB_CHITTOOR_EB.pdf,DH_2011_2823_PART_B_DCHB_CHITTOOR_EB.csv,1,1
DH_2011_2215_PART_B_DCHB_BASTAR_EB.pdf,DH_2011_2215_PART_B_DCHB_BASTAR_EB.csv,0,0
DH_2011_2122_PART_B_DCHB_BAUDH_EB.pdf,DH_2011_2122_PART_B_DCHB_BAUDH_EB.csv,0,0
DH_2011_2216_PART_B_DCHB_NARAYANPUR_EB.pdf,DH_2011_2216_PART_B_DCHB_NARAYANPUR_EB.csv,0,0
DH_2011_0610_PART_B_DCHB_FATEHABAD_EB.pdf,DH_2011_0610_PART_B_DCHB_FATEHABAD_EB.csv,0,0
DH_2011_3402_PART_B_DCHB_PUDUCHERRY_EB.pdf,DH_2011_3402_PART_B_DCHB_PUDUCHERRY_EB.csv,0,0
DH_2011_1816_PART_B_DCHB_DIMA_HASAO_EB.pdf,DH_2011_1816_PART_B_DCHB_DIMA_HASAO_EB.csv,0,0
DH_2011_3001_PART_B_DCHB_NORTH_GOA_EB.pdf,DH_2011_3001_PART_B_DCHB_NORTH_GOA_EB.csv,0,0
DH_2011_1919_PART_B_DCHB_PURBA_MEDINIPUR_EB.pdf,DH_2011_1919_PART_B_DCHB_PURBA_MEDINIPUR_EB.csv,0,0
DH_2011_0828_PART_B_DCHB_CHITTAURGARH_EB.pdf,DH_2011_0828_PART_B_DCHB_CHITTAURGARH_EB.csv,0,0
DH_2011_1001_PART_B_DCHB_PASHCHIM_CHAMPARAN_EB.pdf,DH_2011_1001_PART_B_DCHB_PASHCHIM_CHAMPARAN_EB.csv,0,0
DH_2011_2713_PART_B_DCHB_CHANDRAPUR_EB.pdf,DH_2011_2713_PART_B_DCHB_CHANDRAPUR_EB.csv,0,0
DH_2011_3207_PART_B_DCHB_THRISSUR_EB.pdf,DH_2011_3207_PART_B_DCHB_THRISSUR_EB.csv,0,0
DH_2011_2724_PART_B_DCHB_RAIGARH_EB.pdf,DH_2011_2724_PART_B_DCHB_RAIGARH_EB.csv,0,0
DH_2011_2501_PART_B_DCHB_DIU_EB.pdf,DH_2011_2501_PART_B_DCHB_DIU_EB.csv,0,0
DH_2011_2108_PART_B_DCHB_BALESHWAR_EB.pdf,DH_2011_2108_PART_B_DCHB_BALESHWAR_EB.csv,0,0
DH_2011_2820_PART_B_DCHB_YSR_EB.pdf,DH_2011_2820_PART_B_DCHB_YSR_EB.csv,0,0
DH_2011_0960_PART_B_DCHB_AZAMGARH_EB.pdf,DH_2011_0960_PART_B_DCHB_AZAMGARH_EB.csv,0,0
DH_2011_1303_PART_B_DCHB_ZUNHEBOTO_EB.pdf,DH_2011_1303_PART_B_DCHB_ZUNHEBOTO_EB.csv,0,0
DH_2011_1814_PART_B_DCHB_GOLAGHAT_EB.pdf,DH_2011_1814_PART_B_DCHB_GOLAGHAT_EB.csv,0,0
DH_2011_2719_PART_B_DCHB_AURANGABAD_EB.pdf,DH_2011_2719_PART_B_DCHB_AURANGABAD_EB.csv,1,1
DH_2011_2317_PART_B_DCHB_RATLAM_EB.pdf,DH_2011_2317_PART_B_DCHB_RATLAM_EB.csv,0,0
DH_2011_3314_PART_B_DCHB_PERAMBALUR_EB.pdf,DH_2011_3314_PART_B_DCHB_PERAMBALUR_EB.csv,0,0
DH_2011_2735_PART_B_DCHB_SANGLI_EB.pdf,DH_2011_2735_PART_B_DCHB_SANGLI_EB.csv,0,0
DH_2011_1821_PART_B_DCHB_CHIRANG_EB.pdf,DH_2011_1821_PART_B_DCHB_CHIRANG_EB.csv,0,0
DH_2011_2314_PART_B_DCHB_UMARIA_EB.pdf,DH_2011_2314_PART_B_DCHB_UMARIA_EB.csv,0,0
DH_2011_0929_PART_B_DCHB_KANNAUJ_EB.pdf,DH_2011_0929_PART_B_DCHB_KANNAUJ_EB.csv,0,0
DH_2011_0818_PART_B_DCHB_JALOR_EB.pdf,DH_2011_0818_PART_B_DCHB_JALOR_EB.csv,0,0
DH_2011_0508_PART_B_DCHB_BAGESHWAR_EB.pdf,DH_2011_0508_PART_B_DCHB_BAGESHWAR_EB.csv,0,0
DH_2011_2346_PART_B_DCHB_SINGRAULI_EB.pdf,DH_2011_2346_PART_B_DCHB_SINGRAULI_EB.csv,0,0
DH_2011_3212_PART_B_DCHB_PATHANAMTHITTA_EB.pdf,DH_2011_3212_PART_B_DCHB_PATHANAMTHITTA_EB.csv,0,0
DH_2011_2343_PART_B_DCHB_SHAHDOL_EB.pdf,DH_2011_2343_PART_B_DCHB_SHAHDOL_EB.csv,0,0
DH_2011_0932_PART_B_DCHB_KANPUR_DEHAT_EB.pdf,DH_2011_0932_PART_B_DCHB_KANPUR_DEHAT_EB.csv,0,0
DH_2011_1215_PART_B_DCHB_LOHIT_EB.pdf,DH_2011_1215_PART_B_DCHB_LOHIT_EB.csv,0,0
DH_2011_1504_PART_B_DCHB_CHAMPHAI_EB.pdf,DH_2011_1504_PART_B_DCHB_CHAMPHAI_EB.csv,0,0
DH_2011_1014_PART_B_DCHB_MUZAFFARPUR_EB.pdf,DH_2011_1014_PART_B_DCHB_MUZAFFARPUR_EB.csv,0,0
DH_2011_2322_PART_B_DCHB_INDORE_EB.pdf,DH_2011_2322_PART_B_DCHB_INDORE_EB.csv,0,0
DH_2011_1402_PART_B_DCHB_TAMENGLONG_EB.pdf,DH_2011_1402_PART_B_DCHB_TAMENGLONG_EB.csv,0,0
DH_2011_0916_PART_B_DCHB_FIROZABAD_EB.pdf,DH_2011_0916_PART_B_DCHB_FIROZABAD_EB.csv,0,0
DH_2011_2922_PART_B_DCHB_KODAGU_EB.pdf,DH_2011_2922_PART_B_DCHB_KODAGU_EB.csv,0,0
DH_2011_3304_PART_B_DCHB_VELLORE_EB.pdf,DH_2011_3304_PART_B_DCHB_VELLORE_EB.csv,0,0
DH_2011_1013_PART_B_DCHB_DARBHANGA_EB.pdf,DH_2011_1013_PART_B_DCHB_DARBHANGA_EB.csv,0,0
DH_2011_0114_PART_B_DCHB_ANANTNAG_EB.pdf,DH_2011_0114_PART_B_DCHB_ANANTNAG_EB.csv,0,0
DH_2011_2401_PART_B_DCHB_KACHCHH_EB.pdf,DH_2011_2401_PART_B_DCHB_KACHCHH_EB.csv,0,0
DH_2011_2701_PART_B_DCHB_NANDURBAR_EB.pdf,DH_2011_2701_PART_B_DCHB_NANDURBAR_EB.csv,0,0
DH_2011_0614_PART_B_DCHB_ROHTAK_EB.pdf,DH_2011_0614_PART_B_DCHB_ROHTAK_EB.csv,0,0
DH_2011_0901_PART_B_DCHB_SAHARANPUR_EB.pdf,DH_2011_0901_PART_B_DCHB_SAHARANPUR_EB.csv,1,1
DH_2011_0930_PART_B_DCHB_ETAWAH_EB.pdf,DH_2011_0930_PART_B_DCHB_ETAWAH_EB.csv,0,0
DH_2011_1034_PART_B_DCHB_GAYA_EB.pdf,DH_2011_1034_PART_B_DCHB_GAYA_EB.csv,0,0
DH_2011_0927_PART_B_DCHB_RAE_BARELI_EB.pdf,DH_2011_0927_PART_B_DCHB_RAE_BARELI_EB.csv,0,0
DH_2011_1019_PART_B_DCHB_SAMASTIPUR_EB.pdf,DH_2011_1019_PART_B_DCHB_SAMASTIPUR_EB.csv,0,0
DH_2011_2315_PART_B_DCHB_NEEMUCH_EB.pdf,DH_2011_2315_PART_B_DCHB_NEEMUCH_EB.csv,0,0
DH_2011_2324_PART_B_DCHB_BARWANI_EB.pdf,DH_2011_2324_PART_B_DCHB_BARWANI_EB.csv,0,0
DH_2011_0306_PART_B_DCHB_FATEHGARH_SAHIB_EB.pdf,DH_2011_0306_PART_B_DCHB_FATEHGARH_SAHIB_EB.csv,0,0
DH_2011_3328_PART_B_DCHB_KANNIYAKUMARI_EB.pdf,DH_2011_3328_PART_B_DCHB_KANNIYAKUMARI_EB.csv,0,0
DH_2011_2107_PART_B_DCHB_MAYURBHANJ_EB.pdf,DH_2011_2107_PART_B_DCHB_MAYURBHANJ_EB.csv,0,0
DH_2011_1401_PART_B_DCHB_SENAPATI_EB.pdf,DH_2011_1401_PART_B_DCHB_SENAPATI_EB.csv,0,0
DH_2011_1908_PART_B_DCHB_BIRBHUM_EB.pdf,DH_2011_1908_PART_B_DCHB_BIRBHUM_EB.csv,0,0
DH_2011_2804_PART_B_DCHB_MEDAK_EB.pdf,DH_2011_2804_PART_B_DCHB_MEDAK_EB.csv,0,0
DH_2011_1028_PART_B_DCHB_PATNA_EB.pdf,DH_2011_1028_PART_B_DCHB_PATNA_EB.csv,0,0
DH_2011_2004_PART_B_DCHB_GIRIDIH_EB.pdf,DH_2011_2004_PART_B_DCHB_GIRIDIH_EB.csv,0,0
DH_2011_0942_PART_B_DCHB_PRATAPGARH_EB.pdf,DH_2011_0942_PART_B_DCHB_PRATAPGARH_EB.csv,0,0
DH_2011_2822_PART_B_DCHB_ANANTAPUR_EB.pdf,DH_2011_2822_PART_B_DCHB_ANANTAPUR_EB.csv,0,0
DH_2011_3331_PART_B_DCHB_COIMBATORE_EB.pdf,DH_2011_3331_PART_B_DCHB_COIMBATORE_EB.csv,0,0
DH_2011_1203_PART_B_DCHB_EAST_KAMENG_EB.pdf,DH_2011_1203_PART_B_DCHB_EAST_KAMENG_EB.csv,0,0
DH_2011_2905_PART_B_DCHB_RAICHUR_EB.pdf,DH_2011_2905_PART_B_DCHB_RAICHUR_EB.csv,0,0
DH_2011_1202_PART_B_DCHB_WEST_KAMENG_EB.pdf,DH_2011_1202_PART_B_DCHB_WEST_KAMENG_EB.csv,0,0
DH_2011_1216_PART_B_DCHB_ANJAW_EB.pdf,DH_2011_1216_PART_B_DCHB_ANJAW_EB.csv,0,0
DH_2011_2129_PART_B_DCHB_KORAPUT_EB.pdf,DH_2011_2129_PART_B_DCHB_KORAPUT_EB.csv,0,0
DH_2011_1016_PART_B_DCHB_SIWAN_EB.pdf,DH_2011_1016_PART_B_DCHB_SIWAN_EB.csv,0,0
DH_2011_0301_PART_B_DCHB_GURDASPUR_EB.pdf,DH_2011_0301_PART_B_DCHB_GURDASPUR_EB.csv,0,0
DH_2011_1304_PART_B_DCHB_WOKHA_EB.pdf,DH_2011_1304_PART_B_DCHB_WOKHA_EB.csv,0,0
DH_2011_2902_PART_B_DCHB_BAGALKOT_EB.pdf,DH_2011_2902_PART_B_DCHB_BAGALKOT_EB.csv,0,0
DH_2011_1904_PART_B_DCHB_UTTAR_DINAJPUR_EB.pdf,DH_2011_1904_PART_B_DCHB_UTTAR_DINAJPUR_EB.csv,0,0
DH_2011_0919_PART_B_DCHB_BAREILLY_EB.pdf,DH_2011_0919_PART_B_DCHB_BAREILLY_EB.csv,0,0
DH_2011_2203_PART_B_DCHB_JASHPUR_EB.pdf,DH_2011_2203_PART_B_DCHB_JASHPUR_EB.csv,0,0
DH_2011_3330_PART_B_DCHB_KRISHNAGIRI_EB.pdf,DH_2011_3330_PART_B_DCHB_KRISHNAGIRI_EB.csv,0,0
DH_2011_0512_PART_B_DCHB_UDHAM_SINGH_NAGAR_EB.pdf,DH_2011_0512_PART_B_DCHB_UDHAM_SINGH_NAGAR_EB.csv,0,0
